"dbms"	"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"ORDINAL_POSITION"	"DATA_TYPE"	"CHARACTER_MAXIMUM_LENGTH"	"CONSTRAINT_TYPE"	"REFERENCED_TABLE_SCHEMA"	"REFERENCED_TABLE_NAME"	"REFERENCED_COLUMN_NAME"
"mysql"	"blogger"	"posts"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pc_builder"	"staticbuilds"	"ID"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pc_builder"	"builds"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pc_builder"	"parts"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pc_builder"	"prefabs"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pc_builder"	"categories"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pc_builder"	"build_types"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pc_builder"	"customers"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"kiyapp"	"student"	"Id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"kiyapp"	"school"	"Id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"kiyapp"	"professional"	"id"	"1"	"int"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"pets_db"	"pets"	"buyer_id"	"5"	"int"	\N	"FOREIGN KEY"	"pets_db"	"buyers"	"id"
"mysql"	"performance_schema"	"data_locks"	"OBJECT_SCHEMA"	"6"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"PARTITION_NAME"	"8"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"SUBPARTITION_NAME"	"9"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"THREAD_ID"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"BLOCKING_ENGINE_LOCK_ID"	"7"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"BLOCKING_ENGINE_TRANSACTION_ID"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"BLOCKING_EVENT_ID"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"BLOCKING_OBJECT_INSTANCE_BEGIN"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"BLOCKING_THREAD_ID"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"ENGINE"	"1"	"varchar"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"REQUESTING_ENGINE_LOCK_ID"	"2"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"REQUESTING_ENGINE_TRANSACTION_ID"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"REQUESTING_EVENT_ID"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"REQUESTING_OBJECT_INSTANCE_BEGIN"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"data_lock_waits"	"REQUESTING_THREAD_ID"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"AUTO_POSITION"	"6"	"enum"	"1"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"CONNECTION_RETRY_COUNT"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"CONNECTION_RETRY_INTERVAL"	"16"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"GET_PUBLIC_KEY"	"21"	"enum"	"3"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"HEARTBEAT_INTERVAL"	"18"	"double"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"HOST"	"2"	"char"	"60"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"NETWORK_INTERFACE"	"5"	"char"	"60"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"PORT"	"3"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"PUBLIC_KEY_PATH"	"20"	"varchar"	"512"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_ALLOWED"	"7"	"enum"	"7"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_CA_FILE"	"8"	"varchar"	"512"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_CA_PATH"	"9"	"varchar"	"512"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_CERTIFICATE"	"10"	"varchar"	"512"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_CIPHER"	"11"	"varchar"	"512"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_CRL_FILE"	"14"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_CRL_PATH"	"15"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_KEY"	"12"	"varchar"	"512"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"SSL_VERIFY_SERVER_CERTIFICATE"	"13"	"enum"	"3"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"TLS_VERSION"	"19"	"varchar"	"255"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_configuration"	"USER"	"4"	"char"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_members"	"CHANNEL_NAME"	"1"	"char"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_members"	"MEMBER_HOST"	"3"	"char"	"60"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_members"	"MEMBER_ID"	"2"	"char"	"36"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_members"	"MEMBER_PORT"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_members"	"MEMBER_ROLE"	"6"	"char"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_members"	"MEMBER_STATE"	"5"	"char"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_members"	"MEMBER_VERSION"	"7"	"char"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"COUNT_RECEIVED_HEARTBEATS"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"GROUP_NAME"	"2"	"char"	"36"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_ERROR_MESSAGE"	"10"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_ERROR_NUMBER"	"9"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_ERROR_TIMESTAMP"	"11"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_HEARTBEAT_TIMESTAMP"	"7"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_QUEUED_TRANSACTION"	"12"	"char"	"57"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_QUEUED_TRANSACTION_END_QUEUE_TIMESTAMP"	"16"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_QUEUED_TRANSACTION_IMMEDIATE_COMMIT_TIMESTAMP"	"14"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_QUEUED_TRANSACTION_ORIGINAL_COMMIT_TIMESTAMP"	"13"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"LAST_QUEUED_TRANSACTION_START_QUEUE_TIMESTAMP"	"15"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"QUEUEING_TRANSACTION"	"17"	"char"	"57"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"QUEUEING_TRANSACTION_IMMEDIATE_COMMIT_TIMESTAMP"	"19"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"QUEUEING_TRANSACTION_ORIGINAL_COMMIT_TIMESTAMP"	"18"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"QUEUEING_TRANSACTION_START_QUEUE_TIMESTAMP"	"20"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"RECEIVED_TRANSACTION_SET"	"8"	"longtext"	"4294967295"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"SERVICE_STATE"	"5"	"enum"	"10"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"SOURCE_UUID"	"3"	"char"	"36"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_connection_status"	"THREAD_ID"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_configuration"	"DESIRED_DELAY"	"2"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status"	"COUNT_TRANSACTIONS_RETRIES"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status"	"REMAINING_DELAY"	"3"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status"	"SERVICE_STATE"	"2"	"enum"	"3"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"LAST_ERROR_MESSAGE"	"5"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"LAST_ERROR_NUMBER"	"4"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"LAST_ERROR_TIMESTAMP"	"6"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"LAST_PROCESSED_TRANSACTION"	"7"	"char"	"57"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"LAST_PROCESSED_TRANSACTION_END_BUFFER_TIMESTAMP"	"11"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"LAST_PROCESSED_TRANSACTION_IMMEDIATE_COMMIT_TIMESTAMP"	"9"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"LAST_PROCESSED_TRANSACTION_ORIGINAL_COMMIT_TIMESTAMP"	"8"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"LAST_PROCESSED_TRANSACTION_START_BUFFER_TIMESTAMP"	"10"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"PROCESSING_TRANSACTION"	"12"	"char"	"57"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"PROCESSING_TRANSACTION_IMMEDIATE_COMMIT_TIMESTAMP"	"14"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"PROCESSING_TRANSACTION_ORIGINAL_COMMIT_TIMESTAMP"	"13"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"PROCESSING_TRANSACTION_START_BUFFER_TIMESTAMP"	"15"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"SERVICE_STATE"	"3"	"enum"	"3"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_coordinator"	"THREAD_ID"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"APPLYING_TRANSACTION"	"13"	"char"	"57"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"APPLYING_TRANSACTION_IMMEDIATE_COMMIT_TIMESTAMP"	"15"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"APPLYING_TRANSACTION_LAST_TRANSIENT_ERROR_MESSAGE"	"23"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"APPLYING_TRANSACTION_LAST_TRANSIENT_ERROR_NUMBER"	"22"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"APPLYING_TRANSACTION_LAST_TRANSIENT_ERROR_TIMESTAMP"	"24"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"APPLYING_TRANSACTION_ORIGINAL_COMMIT_TIMESTAMP"	"14"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"APPLYING_TRANSACTION_RETRIES_COUNT"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"APPLYING_TRANSACTION_START_APPLY_TIMESTAMP"	"16"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION"	"8"	"char"	"57"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION_END_APPLY_TIMESTAMP"	"12"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION_IMMEDIATE_COMMIT_TIMESTAMP"	"10"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION_LAST_TRANSIENT_ERROR_MESSAGE"	"19"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION_LAST_TRANSIENT_ERROR_NUMBER"	"18"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION_LAST_TRANSIENT_ERROR_TIMESTAMP"	"20"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION_ORIGINAL_COMMIT_TIMESTAMP"	"9"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION_RETRIES_COUNT"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_APPLIED_TRANSACTION_START_APPLY_TIMESTAMP"	"11"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_ERROR_MESSAGE"	"6"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_ERROR_NUMBER"	"5"	"int"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"LAST_ERROR_TIMESTAMP"	"7"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"SERVICE_STATE"	"4"	"enum"	"3"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_status_by_worker"	"THREAD_ID"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"CHANNEL_NAME"	"1"	"char"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"COUNT_CONFLICTS_DETECTED"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"COUNT_TRANSACTIONS_CHECKED"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"COUNT_TRANSACTIONS_IN_QUEUE"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"COUNT_TRANSACTIONS_LOCAL_PROPOSED"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"COUNT_TRANSACTIONS_LOCAL_ROLLBACK"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"COUNT_TRANSACTIONS_REMOTE_APPLIED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"COUNT_TRANSACTIONS_REMOTE_IN_APPLIER_QUEUE"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"COUNT_TRANSACTIONS_ROWS_VALIDATING"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"LAST_CONFLICT_FREE_TRANSACTION"	"9"	"text"	"65535"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"MEMBER_ID"	"3"	"char"	"36"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"TRANSACTIONS_COMMITTED_ALL_MEMBERS"	"8"	"longtext"	"4294967295"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_group_member_stats"	"VIEW_ID"	"2"	"char"	"60"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_filters"	"ACTIVE_SINCE"	"5"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_filters"	"CHANNEL_NAME"	"1"	"char"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_filters"	"CONFIGURED_BY"	"4"	"enum"	"37"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_filters"	"COUNTER"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_filters"	"FILTER_NAME"	"2"	"char"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_filters"	"FILTER_RULE"	"3"	"longtext"	"4294967295"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_global_filters"	"ACTIVE_SINCE"	"4"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_global_filters"	"CONFIGURED_BY"	"3"	"enum"	"25"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_global_filters"	"FILTER_NAME"	"1"	"char"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"replication_applier_global_filters"	"FILTER_RULE"	"2"	"longtext"	"4294967295"	\N	\N	\N	\N
"mysql"	"performance_schema"	"log_status"	"LOCAL"	"2"	"json"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"log_status"	"REPLICATION"	"3"	"json"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"log_status"	"SERVER_UUID"	"1"	"char"	"36"	\N	\N	\N	\N
"mysql"	"performance_schema"	"log_status"	"STORAGE_ENGINES"	"4"	"json"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"AVG_TIMER_EXECUTE"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"COUNT_EXECUTE"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"COUNT_REPREPARE"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"MAX_TIMER_EXECUTE"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"MIN_TIMER_EXECUTE"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"OWNER_OBJECT_NAME"	"9"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"OWNER_OBJECT_SCHEMA"	"8"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"OWNER_OBJECT_TYPE"	"7"	"enum"	"9"	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SQL_TEXT"	"4"	"longtext"	"4294967295"	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"STATEMENT_ID"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"STATEMENT_NAME"	"3"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_CREATED_TMP_DISK_TABLES"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_CREATED_TMP_TABLES"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_ERRORS"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_LOCK_TIME"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_NO_GOOD_INDEX_USED"	"35"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_NO_INDEX_USED"	"34"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_ROWS_AFFECTED"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_ROWS_EXAMINED"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_ROWS_SENT"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SELECT_FULL_JOIN"	"25"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SELECT_FULL_RANGE_JOIN"	"26"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SELECT_RANGE"	"27"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SELECT_RANGE_CHECK"	"28"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SELECT_SCAN"	"29"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SORT_MERGE_PASSES"	"30"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SORT_RANGE"	"31"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SORT_ROWS"	"32"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_SORT_SCAN"	"33"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_TIMER_EXECUTE"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"SUM_WARNINGS"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"prepared_statements_instances"	"TIMER_PREPARE"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"user_variables_by_thread"	"VARIABLE_VALUE"	"3"	"longblob"	"4294967295"	\N	\N	\N	\N
"mysql"	"performance_schema"	"status_by_account"	"VARIABLE_VALUE"	"4"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"status_by_host"	"VARIABLE_VALUE"	"3"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"status_by_thread"	"VARIABLE_VALUE"	"3"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"status_by_user"	"VARIABLE_VALUE"	"3"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"global_status"	"VARIABLE_VALUE"	"2"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"session_status"	"VARIABLE_VALUE"	"2"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_by_thread"	"VARIABLE_VALUE"	"3"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"global_variables"	"VARIABLE_VALUE"	"2"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"session_variables"	"VARIABLE_VALUE"	"2"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_info"	"MAX_VALUE"	"5"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_info"	"MIN_VALUE"	"4"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_info"	"SET_HOST"	"8"	"char"	"60"	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_info"	"SET_TIME"	"6"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_info"	"SET_USER"	"7"	"char"	"32"	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_info"	"VARIABLE_NAME"	"1"	"varchar"	"64"	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_info"	"VARIABLE_PATH"	"3"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"variables_info"	"VARIABLE_SOURCE"	"2"	"enum"	"12"	\N	\N	\N	\N
"mysql"	"performance_schema"	"persisted_variables"	"VARIABLE_VALUE"	"2"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"user_defined_functions"	"UDF_LIBRARY"	"4"	"varchar"	"1024"	\N	\N	\N	\N
"mysql"	"performance_schema"	"user_defined_functions"	"UDF_RETURN_TYPE"	"2"	"varchar"	"20"	\N	\N	\N	\N
"mysql"	"performance_schema"	"user_defined_functions"	"UDF_TYPE"	"3"	"varchar"	"20"	\N	\N	\N	\N
"mysql"	"performance_schema"	"user_defined_functions"	"UDF_USAGE_COUNT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"sys"	"sys_config"	"set_by"	"4"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"sys"	"sys_config"	"set_time"	"3"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"sys"	"sys_config"	"value"	"2"	"varchar"	"128"	\N	\N	\N	\N
"mysql"	"top_songsdb"	"top5k"	"artist"	"2"	"varchar"	"100"	\N	\N	\N	\N
"mysql"	"top_songsdb"	"top5k"	"raw_eur"	"8"	"decimal"	\N	\N	\N	\N	\N
